"x1","x2","x3","x4","x5","x6","x7","x8","x9","x10","x11","x12","x13","x14","x15","x16","x17","x18","x19","x20","x21","x22","x23","x24","x25","x26","x27","x28","x29","x30","x31","x32","x33","x34","x35","x36","x37","x38","x39","x40","x41","x42","x43","x44","x45","x46","x47","x48","x49","x50","x51","x52","x53","x54","x55","x56","x57","x58","x59","x60","x61","x62","x63","x64","x65","x66","x67","x68","y"
0.434195,0.872061,-0.222426,0.640219,0.296148,-0.355881,-0.85389,-0.453194,-0.657262,0.613679,-0.574433,-0.175206,-0.848198,-0.96155,-1.25193,-3.803306,-2.454439,1.135062,0.943816,-0.449302,0.733579,-0.01751,0.092998,0.645759,1.951659,0.912686,0.684259,-0.076212,-0.04219,0.088031,0.491223,0.957117,1.171981,1.754429,0.453183,0.938803,0.42076,0.159463,0.468457,0.496247,1.290213,2.424559,1.05035,0.955659,0.530406,0.755252,0.383542,0.403141,1.696983,1.910267,1.687476,1.782022,0.640055,-0.434445,0.072289,0.928172,0.716222,1.171007,1.6353,0.570076,0.893078,0.488065,0.142955,0.532309,0.247138,0.349601,0.42345,1.614602,39.91
0.362779,0.528693,-0.093443,0.500569,0.810825,-0.244944,-0.654696,0.675164,0.139195,-0.841407,-0.977699,-0.806509,0.876604,-0.271795,-1.151432,-0.054315,-0.308582,0.279497,0.358541,-0.409399,0.529091,-0.119859,0.146939,0.025541,1.591515,2.28258,0.10383,-0.566957,-0.76083,-0.291974,-0.346378,-0.357761,-0.133134,-0.122862,0.047717,0.503153,0.078311,-0.227821,0.315881,-0.605372,-0.628426,1.103088,0.049825,-0.866752,-0.87916,-0.790443,-0.824459,-0.568684,-0.467081,-0.397066,-0.303426,0.176847,0.316356,-0.115092,-0.0169,0.062943,-0.636451,-0.458843,0.481945,0.728883,-0.390591,-0.438585,-0.670672,-0.813018,-0.506541,-0.299009,-0.424228,-0.254441,39.91
-0.004748,0.218891,-0.357681,0.107743,0.25177,0.209998,-0.729456,-0.063161,-0.545853,0.133248,-0.172566,-0.561231,0.570645,0.352527,0.096289,-0.363603,-0.296341,0.32012,0.355764,-0.393947,0.20822,0.332559,0.514796,-0.250395,0.10015,0.075888,0.812616,0.083274,0.61268,0.891676,0.77726,0.431179,-0.063017,0.625062,-0.474432,0.5752,0.222845,-0.127777,0.619353,-0.018438,-0.386445,-0.809932,-0.277847,-0.775775,-0.930563,-0.676579,-0.455288,-0.170733,-0.05422,-0.42103,-0.010664,-0.014993,0.262623,-0.322374,-0.263341,0.34044,-0.287493,-0.204648,-0.435154,-0.517978,-0.465758,-0.356853,0.158823,0.329397,0.078195,0.400702,-0.640028,0.022915,39.91
1.240361,1.826279,-0.035656,0.136972,-1.206065,-2.012331,-2.570345,1.116825,1.400179,-0.875328,-1.010038,1.156379,0.487268,-1.589824,0.219056,0.899879,0.244296,0.270667,0.404728,-0.478706,-0.110068,0.975585,1.23111,0.75352,2.480765,1.53042,0.768725,0.46322,1.038484,0.739172,0.316168,-0.281729,0.132569,0.418921,0.015821,0.388671,0.165278,-0.205402,1.175985,0.112376,0.159335,1.535464,0.109944,-0.116409,-0.766829,-0.255661,-0.428037,-0.497054,-0.571252,0.203372,0.066328,0.530665,0.220472,-0.491211,0.035071,1.267959,0.516861,0.248095,1.379042,0.928707,0.43114,-0.115277,-0.074959,-0.146565,-0.187464,-0.387896,-0.299392,0.281055,39.91
0.516786,0.124608,0.00263,2.212798,-0.666689,-0.669591,0.537414,0.221852,0.97683,0.815562,0.294414,0.447471,0.023197,-0.329652,-0.488644,-0.600002,-0.376963,1.029151,1.266279,-0.00796,1.898097,1.540957,1.154826,1.135034,0.947158,0.227503,0.719598,0.263546,0.685777,0.903847,0.145193,0.375869,0.13756,0.413862,-0.116449,-0.816819,0.273524,1.090963,2.172513,-0.205581,0.163529,-0.90269,-0.394127,-0.249557,-0.057918,0.063794,-0.437205,-0.23104,0.132374,-0.355694,-0.600536,-0.185595,-0.398901,-0.878497,5.682098,1.923793,2.355454,1.023949,-0.5811,-0.582215,0.21389,0.015659,0.2187,-0.222959,-0.690393,-0.118773,-0.408499,0.071813,39.91
0.178788,0.588455,-0.275741,-1.318267,0.330852,-0.914889,-0.54002,-0.467122,-0.114647,1.020486,1.925682,-0.081254,-2.654624,-1.541329,0.361046,3.000643,1.859126,-0.626677,-0.303592,-0.741238,-0.87377,-0.8639,-0.656739,-1.00767,-0.977256,-0.974569,-0.465745,-0.574412,-1.227432,-0.263725,-0.611185,-0.693966,-0.114749,0.139723,-0.136804,0.161433,-0.228452,-0.952228,0.194655,1.641254,-1.0707,-0.60014,-0.98753,-0.385063,0.543559,-0.708545,1.478857,0.268997,-0.452883,1.801233,0.72574,-0.727732,0.430433,-0.251549,0.377071,0.976041,0.596385,-1.401363,-0.811113,-1.069521,-0.774369,-0.419022,-0.921474,-0.393453,-0.318866,-0.346935,-0.151868,0.891743,39.91
-0.805039,-0.769058,0.07211,0.860355,0.766734,-0.138518,0.261385,-0.134008,-0.042211,0.348117,-0.040148,0.267385,0.047943,0.581896,-0.023773,-0.013433,-0.351465,-0.554751,-0.224742,1.404709,0.70625,-0.88397,0.165619,-0.176035,-0.391344,-0.846636,-0.479251,-0.61424,-0.48885,-1.191173,-0.573626,-0.718961,-0.787178,-0.622127,-0.719098,-0.52331,-0.171812,-0.854986,-1.218837,-0.37199,-0.819357,-0.410228,-0.804195,-1.441019,-1.220605,-0.587692,-1.004813,-0.590905,-1.00692,-1.13622,-1.00859,-0.730196,0.077692,1.014418,-0.357559,-0.075077,-0.150458,-0.076652,-0.712832,-1.08948,-0.906995,-0.74072,-0.83302,-1.013164,-0.966263,-0.952818,-1.221595,-0.816703,30.03
-0.128741,-0.345195,1.538437,0.985037,0.148282,-0.070488,1.140627,0.98217,0.380835,-0.472702,0.594738,-0.156739,0.921501,0.011873,0.757556,-0.578783,0.877792,1.131712,0.643934,1.919189,0.807135,0.968361,1.167398,1.024734,1.220283,1.035315,1.625264,0.903129,0.782763,0.16578,0.769269,0.516328,0.718213,1.32491,-0.206446,0.349774,2.151935,-0.336833,0.593757,0.404676,-0.100986,0.247386,-0.933928,0.723892,-0.516425,0.009983,-0.734102,-0.322041,-0.143147,-0.148626,-0.046281,0.001258,0.290365,0.218881,-0.395112,0.565892,1.606676,0.118196,0.41961,0.747982,0.247229,-0.437553,0.074873,-0.459064,0.430837,-0.210493,-0.476671,0.132675,36.7
0.898184,0.353257,0.765378,1.520055,-0.137668,-0.393731,0.640695,-0.335998,0.634699,0.298346,0.514816,0.317944,0.85599,0.24966,0.399312,0.155323,0.43804,2.73084,2.414491,1.629405,1.154791,1.075456,2.071216,0.820703,-0.167445,-0.536171,-0.045717,-0.372264,-0.183896,-0.409717,-0.327497,-0.601901,-0.354093,-0.479574,0.65245,-0.438241,-0.249159,-0.001392,-0.807992,-0.258554,0.224238,-0.942409,-1.090147,-1.040781,-1.193967,-1.17562,-1.008801,-1.151469,-1.135388,-1.164816,-1.017946,1.22645,0.299688,0.06796,-0.616406,-0.692183,0.832483,0.138482,-0.841955,-1.16291,-1.166447,-1.4708,-1.289917,-1.008125,-1.054243,-0.950895,-0.752333,-0.533956,36.7
-0.074922,0.172621,-0.473589,-0.720837,0.023986,0.185507,-0.873402,-2.255089,-1.790948,3.492393,-0.91067,-1.48459,0.186425,0.260542,-0.550765,-0.684677,-0.240048,-0.975529,-0.462921,-0.830805,-0.581586,-0.967088,-1.232258,-1.12797,-0.949272,-0.681492,-0.18652,-0.365936,-0.561021,-0.520328,-0.142541,-0.787472,-0.700707,-0.516209,-0.628701,0.253381,0.253512,-0.902907,0.131073,-0.739441,-1.196262,-1.226597,-0.503056,0.366567,-1.003728,-1.134653,-0.824093,-0.843149,-1.130449,-0.818549,-1.168594,-0.849289,0.54129,0.096266,0.480342,1.048967,0.530856,-1.702372,-1.416908,-1.213121,-0.320851,-1.040738,-1.341205,-1.263135,-1.101135,-1.010898,-1.149781,-1.050615,36.7
-0.975401,-0.911355,0.023087,0.122004,0.035278,1.040562,-0.459279,1.960599,0.119925,-1.227541,0.224271,1.516532,0.154938,-0.001705,-0.215039,1.139615,0.676039,-0.777412,-0.495524,1.201344,0.275249,0.168397,0.37597,0.283175,0.497366,-0.551489,0.125336,-0.62512,-0.370358,-0.351722,-0.089168,-0.323054,-0.414704,0.016056,-0.609708,-0.377517,0.144401,-1.080015,-0.645125,-0.026968,1.14904,0.500374,-0.527853,1.933107,-0.805017,-0.512344,-0.558204,-0.178224,-0.557603,-0.926954,-0.330631,-0.808164,0.198154,1.985666,-0.161076,-0.120887,1.260281,-0.857333,0.33106,-1.214907,-0.303705,-0.566442,-0.380837,-0.11117,0.262001,-0.618536,-0.257361,-0.061687,14.66
-0.638433,-0.504539,-0.184174,1.245839,0.75836,0.63219,-0.792475,1.493107,0.098163,-0.00073,-0.384132,0.09886,0.093625,0.70818,1.073188,2.115558,0.593207,-0.864807,-0.495403,0.47975,1.773964,-0.427295,-0.150297,-0.235826,-0.397878,-0.084706,0.348336,-0.245337,-0.818812,-1.473141,-0.738756,-0.302683,-0.545953,-0.745057,-0.13448,-0.318634,-0.233115,0.32312,0.365797,2.045413,0.493422,-0.266999,3.352626,0.868272,0.23823,-0.321121,-0.554272,-0.384243,0.194243,0.585936,-0.59079,-0.780415,0.201092,1.609329,-0.662341,-0.153468,0.336237,0.071449,-0.279963,0.241375,0.174444,-0.440072,-1.236325,-0.182119,-0.353858,-0.304877,-0.538104,-0.467892,14.66
-0.342897,-0.34615,-0.819058,-0.534731,-0.118909,-0.925957,-0.072476,-1.274202,-0.508081,-2.089417,-2.045026,-1.56153,-0.96393,1.360388,0.828341,0.376626,0.196602,-0.578868,-0.734367,-0.835194,-1.040052,-1.2647,-1.013326,-1.059111,-0.83137,-0.594176,0.115057,-0.29601,0.159581,0.049206,-0.695993,0.30183,0.573836,0.028934,-0.465897,-0.920686,-1.425224,0.015142,-0.725952,-0.257315,-0.344087,1.230057,0.819424,1.20625,1.347923,3.086838,3.000751,2.129545,2.127447,1.748991,1.595084,-0.48233,-0.517668,-1.467405,0.093747,-1.141781,-1.314143,-1.005166,-0.453137,-0.166433,-0.235512,-0.262294,0.069479,-0.074083,0.484976,0.940002,0.821342,1.108694,42.86
-1.001266,-1.000702,-1.090234,0.786082,-0.559289,1.629307,0.964791,0.925788,0.800756,0.448306,-0.170235,-0.071702,0.040076,-2.037651,-2.410067,-1.724428,-0.874746,-0.770773,-0.815572,-0.916941,1.78185,0.159913,2.05657,0.045859,-0.531845,-0.564937,0.257992,0.747347,0.188788,-0.64003,-0.532885,-0.54396,0.006298,0.252462,-0.807332,-0.985231,-1.583315,-0.064164,-1.251622,-0.468925,-0.591996,-1.064609,-0.830141,-0.21172,0.678248,-0.249747,-0.308639,-0.78603,-0.495805,0.125429,-0.1112,-0.535365,-0.453934,-1.367341,-0.854465,-1.672639,-1.104307,-0.644972,-0.725183,-0.569545,0.634987,1.421627,0.085976,0.45699,-0.483848,-0.138669,0.507128,0.971521,42.86
2.369261,1.445855,0.806344,-0.063396,-0.479226,-1.538095,0.921267,-0.734754,1.990473,1.403963,2.031743,1.273976,1.346384,-0.096779,0.899222,-0.456334,-1.238803,1.898236,1.64151,-0.080196,-0.677712,-0.811434,-0.387503,-0.134672,-0.43178,-0.017112,-0.069231,-0.262951,-0.180586,-0.215272,-0.505991,-0.39815,-0.123965,-0.128495,0.328686,-0.418764,-0.756725,-0.438558,-1.243943,-1.481046,-1.364845,-1.187891,-1.138922,-1.274893,-0.902463,-1.2334,-1.120078,-1.192116,-1.084099,-1.303326,-1.236354,0.697336,-0.552134,-1.812855,0.017971,-0.875125,-1.742868,-1.25158,-1.301948,-1.349474,-1.048738,-0.918411,-1.020925,-1.365621,-1.121787,-0.806521,-0.717248,-1.125743,35.68
-0.431849,0.091206,-0.574646,-0.88195,0.711246,0.339672,0.23999,-1.341424,-0.739626,0.312111,0.518623,-1.189837,-2.925388,-0.67487,-0.071082,0.699176,0.076628,-0.467172,-0.335832,-0.801905,-0.136173,0.042649,-0.381115,-0.214299,-0.468347,-0.260256,0.554141,-0.130462,-0.118139,0.596831,0.541381,0.965276,0.704285,0.655214,-0.548762,0.863784,0.539413,-0.01092,0.650205,0.875185,0.12025,-0.840695,-0.479241,-0.23845,0.330448,0.71683,0.830626,-0.548994,0.071345,0.649936,-0.101731,-0.476346,0.21228,-0.403527,-0.076247,0.355064,-1.100646,-0.418376,-0.522689,-0.228456,0.114824,0.058214,-0.57136,0.644574,-0.317315,1.306628,0.255562,0.306702,35.68
0.011152,-0.173577,-0.506796,-0.792286,0.783671,-0.428903,0.100945,2.521195,-0.558329,-1.342639,0.866588,-0.585225,1.034442,-1.880667,0.524602,-1.34408,-1.094826,-0.131293,-0.489788,-0.719549,-0.849568,-0.619493,-0.972794,-0.419246,2.176922,-0.58683,-0.198108,-0.77656,-1.326704,-1.339843,-0.416654,-0.624166,-1.029284,-0.913053,-0.219028,-0.982456,-1.427339,-0.091907,-0.983573,-0.231913,0.486477,4.32372,1.297801,1.176025,0.280403,0.389862,-0.135045,0.420853,1.02915,0.562325,0.513133,0.067903,-0.996747,-1.348833,0.018641,-1.152521,-0.599555,1.107798,4.475737,1.324369,1.177143,1.261312,0.336358,-0.016893,0.957043,0.32405,-0.073877,0.189928,41.9
-0.714664,-0.984906,-0.96307,-0.419933,-0.534285,0.759489,0.351521,1.179702,0.500061,0.447423,0.575345,0.293013,0.295465,0.653732,-0.536982,-0.520655,0.222081,-0.473019,-0.817323,-0.832391,-0.485053,-0.721429,0.131865,-0.313626,-0.482342,-0.164086,-0.727131,0.054361,0.165827,-0.767583,0.264526,-0.680587,-0.501,-0.919922,-0.281857,-0.962555,-1.285446,0.082399,-1.600399,0.915231,-0.63527,-0.743747,0.203348,-0.428041,-0.316798,-0.031237,-0.658127,-0.53702,-0.380232,-0.60584,-0.449171,-0.04327,-0.869675,-1.154055,-0.067865,-1.315299,-0.293593,-0.263163,-0.680872,-0.07389,-0.15383,0.417112,-0.07028,-0.829245,-0.276427,-0.736633,-0.099602,-0.584793,41.9
0.495131,0.02032,-0.30341,-0.986722,0.97571,-1.134079,0.063921,0.479598,0.307805,0.801978,0.957722,0.377907,-0.930053,-0.102886,-0.430761,-0.106794,0.385956,-0.233549,-0.221844,-0.751893,-0.930602,-0.826455,-1.242485,-0.757397,-1.073085,-0.907965,-0.710872,-0.593408,-0.378349,-0.33949,0.145474,0.720354,0.221616,0.109334,-0.516465,-0.981041,-1.641066,0.646511,-1.48917,-1.417971,-1.025416,-1.222624,-1.127066,-0.566956,-0.690499,-0.278599,-0.747673,-0.50453,-0.171721,-0.418613,-0.635303,-0.647652,-0.863403,-1.79948,0.207077,-1.183852,-1.297115,-0.971229,-1.268187,-1.134188,-0.836455,-0.668839,-0.979727,-0.855426,-0.420327,0.826704,0.907463,-0.188077,41.9
0.11443,0.141786,-0.524232,-1.418521,0.127047,0.126084,-1.806681,-0.798247,0.703146,-0.678595,-0.56954,-1.009141,0.527947,-0.628935,0.79061,0.711411,0.657224,-0.524786,-0.534285,-0.906222,-1.112384,-0.378627,-0.902266,-0.773364,-1.503095,-1.031829,-0.025904,0.093121,-0.367145,-1.282773,-0.923106,-1.616702,-0.889979,-0.919423,-0.616079,-0.550034,-0.922089,-0.707863,-0.664984,-0.609496,0.127459,-0.981888,-0.709457,-0.075119,-0.229241,-0.496042,-0.808982,-0.665507,-1.014013,-0.850385,-0.428365,-0.362533,-0.077744,-0.687794,0.462906,0.795285,-1.048681,0.3103,-0.208931,-0.130839,0.690167,1.073246,-0.243103,-0.496996,-0.46378,-0.578415,0.203874,-0.56944,41.33
1.293605,1.507822,0.235512,-1.987005,-1.019498,-1.003371,-0.998647,-0.461987,0.078392,0.475281,0.413747,0.12732,-0.763958,-0.042536,0.521539,0.260224,0.537247,0.093683,0.014705,-0.702238,-0.845625,-0.493911,-0.592271,-0.4692,-0.712139,-1.235356,-0.852949,-0.636836,-1.025649,-0.783941,-0.417036,-0.835371,-1.100886,-0.839335,0.554679,0.62777,0.295791,-1.098791,1.170054,0.349666,0.858406,0.531289,0.274664,-0.04775,0.361514,-0.150802,-0.012484,0.573573,0.268341,0.40263,-0.020919,0.69059,-0.091813,-0.893366,0.377071,1.595257,-0.192735,0.391415,-0.007161,-0.534822,-0.549736,0.029115,-0.06733,0.519307,-0.035749,-0.246982,-0.581897,-0.11607,28.61
0.183907,0.211947,-0.49693,-0.828857,-0.2396,-0.85661,-1.315727,-1.976645,-0.968668,-1.509668,-0.411843,-0.506774,-0.708899,-0.912559,1.024633,1.048855,0.192672,0.060795,-0.000268,-0.51314,-0.905449,0.114868,-0.138866,0.691158,0.72004,0.354318,1.062933,0.805788,1.646287,3.500668,3.591127,2.526551,2.076557,2.122933,-0.316077,-0.412479,-0.660153,-1.353804,-0.278966,-1.107867,0.490868,0.396276,0.364696,-0.144455,-0.111012,0.460625,1.836674,0.879405,1.152529,2.041461,2.087934,-0.031185,0.101366,-0.348813,0.399871,0.738346,-0.070787,0.289957,-0.094727,0.609966,-0.088189,0.0302,2.108747,3.953267,2.359809,1.717391,2.390308,1.569219,41.33
0.25614,0.08933,-0.048475,-0.719425,0.991063,-1.018673,-0.895207,-0.417647,-0.094561,-0.253011,-1.419894,-0.395497,-1.009702,-0.505583,-1.127758,0.173087,0.147732,-0.607553,-0.24696,-0.524677,-0.620336,-1.285342,-1.566987,-1.143455,-0.782926,-1.419659,-0.340784,-0.686337,-0.657923,-0.552119,-0.624807,-0.814131,-1.121012,-1.100721,-0.091846,-0.280785,0.381986,-1.38435,-0.781762,0.315087,0.514316,0.558379,0.194065,1.050046,0.320696,-0.032928,-0.015791,-0.488105,0.171046,-0.678325,-0.307967,-0.742282,0.24313,0.272505,0.124594,0.231587,-1.542986,-0.691155,0.496988,-0.505804,-0.072625,-0.158952,-0.337107,-0.353388,-0.790979,-0.441361,-0.726875,-0.671964,28.61
-0.700005,-0.676618,-0.813493,-0.221825,0.968273,0.34442,0.656231,0.195691,0.398587,0.374467,-0.790171,0.218227,-0.045303,0.706214,-0.263138,-1.871679,-1.396834,-0.607553,-0.421142,-0.696947,-0.025228,0.213898,0.542981,-0.250223,-1.003738,-0.563693,-0.000878,0.124716,-0.766257,-0.705742,-0.117344,-0.35361,-0.120877,0.411476,-0.714811,-0.282002,-0.606864,-1.244793,-0.947008,-0.661444,-0.962414,-1.073274,-0.963108,-0.344605,-0.834812,-0.300827,-0.947313,-0.395776,-0.703938,-0.556162,0.119791,-0.800068,0.303869,-0.318362,0.097771,0.27411,-0.291872,-0.848376,-0.942037,-0.696515,-0.033502,0.303761,-0.799503,-0.630368,-0.513036,-0.110128,-0.435632,0.391572,41.9
1.626787,1.707314,0.175779,-0.840718,1.452026,-2.15596,-1.409521,-1.41087,-1.207505,-0.742606,-0.980451,-0.132626,-1.237135,-0.853545,-1.572559,0.163683,-0.411508,-0.372712,-0.199566,-0.716032,-0.336582,-1.662136,-1.486439,-0.918766,-0.863174,-1.286787,0.237671,0.247545,0.538896,1.01778,0.854425,-0.266236,-0.315477,-0.776371,0.640829,-0.119422,-0.697692,-0.282747,0.452752,0.792377,0.688987,-0.639859,-0.213141,0.421667,0.423784,0.788289,0.851611,0.396357,0.025852,-0.222799,-0.571961,-0.318885,0.156456,-0.535722,0.400206,-0.509084,-1.1371,-0.161466,-0.028292,-0.330931,1.281006,0.784181,0.965833,1.6246,1.265219,0.664456,1.101226,0.102709,28.61
-1.214392,0.130169,0.732538,2.012854,-2.72799,1.448294,2.274262,1.552845,1.483077,-0.231313,-0.379728,0.091534,-0.295365,-0.339729,-0.235894,-0.850707,-0.85474,-0.972423,-0.591641,1.601271,2.164448,0.727694,0.81946,-0.64016,-0.89183,-1.234802,-0.490387,-0.996775,-1.021678,-1.265405,-1.077009,-0.5751,-0.402261,-0.78319,-0.255211,2.356555,1.54176,0.409713,0.687967,2.578981,0.145238,0.074332,-0.399227,0.031381,0.061028,-0.606579,-0.125209,-0.073746,-0.214685,0.436715,0.475163,-0.302459,0.125888,2.139013,-0.940971,-0.045785,0.40957,-0.587049,-0.396279,-0.52944,-0.025185,-0.085811,-0.207124,-0.523089,-0.070879,0.042579,0.226519,0.20071,28.61
-0.415827,-0.55071,-0.88637,0.839739,-1.100615,2.500749,-0.571005,-0.268103,-0.540642,-0.11548,0.284936,0.689078,-0.376316,-0.302236,-0.22689,-0.381264,0.809608,0.032597,-0.222689,-0.829346,1.405369,0.465091,0.91029,2.727687,1.31171,0.509882,0.348754,0.327526,-0.309705,0.072611,-0.565219,-0.642764,-0.823368,-1.159213,0.53801,-0.283304,-1.053451,0.281926,0.66483,0.339754,1.017886,1.344661,0.117914,-0.386939,0.746064,0.744664,-0.559796,-0.229537,-0.341706,0.033401,-0.845202,2.282271,1.333107,-0.533514,-0.312965,-1.262958,0.030246,1.609468,0.522808,-0.102465,0.28892,0.597462,0.527301,-0.132805,-0.447612,-0.96414,-0.783598,-0.693702,12.65
-0.659482,-0.684483,0.164914,0.330702,-0.481267,1.172227,0.694795,0.079025,0.78709,0.665076,0.830918,2.594972,-0.255439,-0.05544,-0.897827,0.062085,-0.479807,0.09015,-0.057141,0.836332,-0.180769,0.380391,0.092137,4.549804,1.750047,0.280323,-0.297625,-0.869523,0.075099,-0.092271,-0.753378,-0.266897,-0.322697,-0.762132,1.813471,0.917005,1.432526,0.438297,0.127379,-0.123113,0.536077,0.380116,-0.526067,0.021727,-0.867829,0.201767,0.64954,-0.085755,-0.157377,-0.480838,-0.245188,2.700094,1.800829,2.336964,-0.504082,-0.922308,1.108941,2.504542,1.656534,0.157677,-0.182356,-0.242609,0.568185,-0.082416,-0.184485,0.019278,-0.046597,-0.371216,12.65
-0.907922,-1.02331,1.219074,1.847082,-0.763847,1.71073,0.051685,1.637959,0.544484,-0.24107,-0.346084,1.122531,0.153744,-0.140496,0.519546,0.395957,0.513252,-0.006503,-0.16811,2.46531,2.030933,0.056652,0.174138,0.866453,1.140484,1.231523,1.14187,1.743885,0.491408,-1.068684,-0.42297,-0.832057,-0.591951,-0.427414,0.779591,0.020991,1.269246,0.459034,-0.541504,0.855387,1.350125,1.51926,0.20462,0.540532,1.087298,0.864215,-0.317331,0.076535,-0.595017,0.104076,-0.404634,3.005336,2.10238,0.884648,-1.029489,-0.468518,0.114608,0.336361,0.438783,1.039853,1.434826,1.94812,0.432825,-0.749891,-0.355471,-0.603496,-0.534268,-0.35066,12.65
-0.344956,-0.092424,-0.65423,-0.863452,-0.248518,1.007194,-0.801612,-2.103931,0.095353,-0.630054,-1.650707,-0.528951,-0.24226,0.666526,0.276962,1.364325,0.837118,-0.601098,-0.370125,-0.825504,-0.675944,0.259981,-0.582396,0.171979,0.097409,-0.244039,0.03428,0.804627,0.442127,0.293297,0.124458,0.000686,-0.010497,0.062346,-0.681673,0.241605,-0.159721,-1.200516,0.477183,0.040035,0.082493,-0.203961,-0.88187,-0.997032,-0.442237,-0.658356,-0.544642,-0.273818,-0.106128,-0.028949,0.201523,-0.736767,0.34585,-0.27046,0.311689,0.275828,0.343327,-0.078822,-0.537432,-0.797877,-0.580609,-0.305706,-0.208835,-0.520235,-0.539246,-0.350923,-0.385854,-0.462611,41.26
0.81738,0.687904,-0.281365,0.228754,-0.046975,-0.478829,-1.479232,-0.632015,-0.763081,1.670291,-1.247062,-1.084831,1.193065,-1.324375,2.232193,-2.168818,0.023136,0.797172,0.513946,-0.502736,-0.579275,-0.189169,0.098742,0.417122,1.217002,-0.009975,0.594208,-0.313137,-0.530983,0.115076,0.363112,0.212739,0.991786,0.812218,0.844784,0.096888,-0.669696,0.316395,0.69779,0.258639,1.560789,2.549408,1.776444,1.070232,0.095152,0.068712,-0.250376,0.705313,0.473843,1.556675,1.288702,2.419668,1.707714,-0.398488,-0.147665,-0.156246,1.741566,3.268906,3.0211,1.573009,3.227687,1.128276,1.240516,1.265131,1.215394,1.771184,2.246101,1.714337,41.26
-0.330631,-0.555383,0.95499,0.240473,0.115201,-0.138789,-0.018004,-0.154369,1.047216,0.254376,1.06477,0.376069,-0.879108,0.218169,1.410597,0.410787,0.52445,0.248802,0.194019,1.896451,0.20754,0.031479,-0.343598,-0.116338,-0.323942,-0.114027,0.191816,1.278697,0.250345,1.586133,1.029311,0.485453,-0.292171,0.494587,-0.332145,-0.317842,0.594416,-0.846299,-0.200082,-0.181274,-1.061098,-1.222223,-0.58699,-0.072063,0.537191,0.380133,-0.025012,0.581704,-0.175161,-0.591277,-0.251732,-0.055883,0.245616,2.039913,0.149742,0.410429,0.898969,-0.151228,-0.905232,-0.947678,-1.024397,0.097094,-0.003333,0.702327,0.428918,-0.177807,-1.035446,-0.228747,-1.26
-0.184135,-0.429672,-0.302437,0.595317,0.386462,0.035248,-0.239798,0.232779,1.154096,0.290773,0.209496,-0.239649,0.31569,0.331753,-0.356961,-0.069486,0.218353,0.140091,0.142278,0.396996,0.756964,0.030186,-0.144371,-0.200274,-0.428935,-0.132759,0.056429,0.852467,0.896862,1.79505,1.205097,0.319988,-0.1274,1.182357,-0.242989,-0.294458,-0.516716,-0.728601,-0.031971,0.26233,-1.045528,-0.968522,-1.176799,-0.687224,-0.794196,0.982749,0.764552,0.929191,-0.209506,-0.838205,0.162723,-0.330208,0.230134,0.493132,0.341865,0.430756,1.107005,-0.552156,-0.944936,-0.989715,-0.592295,-0.388996,-0.266006,2.111099,1.267261,-0.189215,-0.25896,0.42674,-1.26
-0.570955,-0.783341,-0.845925,0.481366,0.424559,0.551552,0.062687,0.779096,0.687416,-0.415461,0.245521,-0.388933,-0.258529,-0.622169,-1.128684,-0.468092,-0.028319,-0.281236,-0.519312,-0.558532,0.064643,-0.165188,-0.41667,-0.349492,0.463602,0.124968,0.851678,0.331091,-0.08212,0.372092,0.084886,-0.605171,0.048002,0.044934,-0.59969,-0.86653,-1.3146,0.059419,-1.193713,-0.55362,-0.675147,-0.108961,0.097333,1.307584,0.861237,-0.285701,-0.414012,-0.641445,-0.572491,-0.494876,-0.472517,-0.226251,-0.310815,-0.641074,-0.141629,-0.02645,-0.958841,-0.11381,1.064953,0.394492,1.157446,0.294452,0.68717,0.056646,-0.050811,-0.663058,-0.41081,-0.063389,-1.26
-0.799073,-0.504506,-0.746617,-0.034731,-0.19197,2.001211,-0.734678,-1.23852,0.327385,-0.100375,0.438518,-0.257159,0.100181,0.949945,0.148215,-0.693702,0.954322,-0.856464,-0.437624,-0.836233,0.219505,0.660848,2.124235,1.343185,-0.313989,-1.147059,-0.708784,-0.256611,-1.172783,-0.778184,-0.844861,-0.151588,-0.584859,-0.72832,-0.82328,0.27484,-0.153838,-0.591005,0.303831,0.870684,-0.642368,-0.955142,-1.05066,-1.027674,-0.38863,-0.981897,0.100128,-0.786034,-0.567808,-0.340243,-0.74814,-0.822831,0.462583,-0.191827,0.017971,0.1952,0.027767,0.107279,-0.590108,-0.803769,-0.524663,-0.297517,-0.664265,-0.135236,0.283052,0.362689,-0.485616,-0.432551,38
-0.720176,-0.51145,-0.616661,-0.197538,0.396852,0.051546,0.598405,-0.071024,0.101683,-0.347556,0.013746,-0.418329,-1.306859,-0.118704,-0.675172,-0.63101,-0.152103,-0.513946,-0.316874,-0.234148,0.091972,-0.26701,-0.003837,-0.920881,-0.209694,0.238463,-0.626225,0.215067,0.369125,1.147414,1.348087,1.753962,2.041134,2.551777,-0.680551,0.395861,0.052956,-0.912715,-0.075347,0.053149,-0.749466,-0.879948,-0.424835,-0.556923,0.032878,-0.339493,1.094988,0.682518,0.698963,1.838701,1.907802,-0.677866,0.33777,0.743277,-0.242218,0.727042,0.86333,-1.120582,-0.560995,0.046745,-1.286333,-0.277027,0.580666,0.371682,0.68908,1.488702,2.178418,1.536321,38
